BRNKULMI25,Dělnický dům Židenice,,nah,www.delnickydumbrno.cz,Brno,Brno,49.196000306195124,16.650425703237005,Jamborova,3323/65,"+420 548 216 927, +420 777 758 220"
BRNKULMI26,Desert,,nah,,Brno,Brno,49.196949258374964,16.612383621096914,Rooseveltova,591/11,777631451
BRNKULMI27,Diecézní muzeum,,částečně,https://www.dieceznimuzeum.cz,Brno,Brno,49.191349184029434,16.607355990512573,Petrov,275/1,533033278
BRNKULMI28,Dietrichsteinský palác,,částečně,https://www.mzm.cz/dietrichsteinsky-palac/,Brno,Brno,49.191962151902736,16.60830412027805,Zelný trh,295/8,533435220
BRNKULMI29,Divadelní studio V,,nah,https://www.divadlov.cz,Brno,Brno,49.21010126579925,16.587084773300845,Veveří,944/133,739649492
BRNKULMI30,Divadlo Barka - otevřený kulturní prostor ligy vozíčkářů,,částečně,https://www.divadlobarka.cz,Brno,Brno,49.22137173636077,16.59138087492713,Svatopluka Čecha,1405/35,541213206
BRNKULMI31,Divadlo Bolka Polívky,,ne,https://www.divadlobolkapolivky.cz,Brno,Brno,49.197158675589456,16.608345987694232,Jakubské náměstí,127/5,542214903
BRNKULMI32,Divadlo Husa na Provázku,,částečně,https://www.provazek.cz,Brno,Brno,49.191937511008916,16.607895133470276,Zelný trh,294/9,542123411
BRNKULMI33,Divadlo Koráb,,nah,https://www.korab.cz,Brno,Brno,49.210935669499506,16.60392791837999,Staňkova,324/29,773522123
BRNKULMI34,Divadlo Líšeň,,nah,https://www.divadlolisen.cz,Brno,Brno,49.206530556572886,16.697597527894118,Ondráčkova,226/20,728818034
BRNKULMI35,Divadlo na Orlí,,ano,https://www.divadlonaorli.jamu.cz,Brno,Brno,49.19404716327208,16.61221807906682,Orlí,710/19,542591800
BRNKULMI36,Divadlo Polárka,,nah,https://www.divadlopolarka.cz,Brno,Brno,49.20804579851895,16.597745004423842,Tučkova,922/34,724042852
BRNKULMI37,Divadlo Radost,,ano,https://www.divadlo-radost.cz,Brno,Brno,49.19877231198053,16.61783418992195,Bratislavská,216/32,533440020
BRNKULMI38,DRFG Arena,,nah,https://www.drfgarena.cz,Brno,Brno,49.185421110805486,16.602031996742518,Křídlovická,911/34,730832195
BRNKULMI39,Dům Jiřího Gruši,,nah,https://www.mzm.cz/dum-jiriho-grusi/,Brno,Brno,49.23489109918264,16.586328958443104,Hudcova,321/76,515910422
BRNKULMI40,Dům pánů z Kunštátu,,částečně,https://www.dum-umeni.cz,Brno,Brno,49.193176047729466,16.606469556094797,Dominikánská,348/9,731656863
BRNKULMI41,Dům umění města Brna,,ano,https://www.dum-umeni.cz,Brno,Brno,49.19630464755992,16.61463155667701,Malinovského náměstí,652/2,515917572
BRNKULMI42,EDUnesto,,nah,https://www.edunesto.com/,Brno,Brno,49.19557708282762,16.60618684633551,Veselá,164/14,737130131
BRNKULMI43,Ernův sál,,nah,https://ticbrno.cz/pronajmy/ernuv-sal,Brno,Brno,49.193445912798175,16.608328601759563,Radnická,365/2,542427175
BRNKULMI44,Etcetera Gallery,,nah,https://www.etcetera-auctions.com,Brno,Brno,49.201191939539406,16.59902419841904,Grohova,101/2,773511799
BRNKULMI45,EXIT Club Brno,,nah,http://www.exitclubbrno.cz/,Brno,Brno,49.194195330298705,16.608157618149562,Náměstí Svobody,86/17,0
BRNKULMI46,Expediční klubovna,,nah,https://www.expedicniklubovna.cz,Brno,Brno,49.196789236843486,16.609453537940695,Jezuitská,6/1,777338549
BRNKULMI47,Fait Gallery,,ano,https://www.faitgallery.com,Brno,Brno,49.187182996168744,16.616178315451595,Ve Vaňkovce,465/2,601327215
BRNKULMI48,Faval music circus,,nah,https://www.faval.cz,Brno,Brno,49.18467270876642,16.579812133589066,Křížkovského,416/22,775611639
BRNKULMI49,Fléda,,nah,https://www.fleda.cz,Brno,Brno,49.209997432579954,16.603954459089223,Štefánikova,95/24,533433559
BRNKULMI50,Galerie architektury Brno,,nah,https://www.galeriearchitektury.cz,Brno,Brno,49.19254129525654,16.606573327067657,Starobrněnská,341/18,542211701
BRNKULMI51,Galerie Aspekt,,nah,https://www.galerieaspekt.com,Brno,Brno,49.196641769378786,16.600957781538032,Údolní,420/13,724535500
BRNKULMI52,Galerie D,,nah,https://www.galerie-d.cz,Brno,Brno,49.200891570343835,16.60737478953834,Lidická,694/7,549257003
BRNKULMI53,Galerie FaVU,,nah,https://www.favu.vut.cz/galerie-favu,Brno,Brno,49.19813108731373,16.592405522558057,Údolní,244/53,541146850
BRNKULMI54,Galerie G99,,nah,https://www.dum-umeni.cz,Brno,Brno,49.193176047729466,16.606469556094797,Dominikánská,348/9,542213883
BRNKULMI55,Galerie Klubovna,,nah,https://www.galerieklubovna.cz,Brno,Brno,49.20167983692581,16.618364027847598,Francouzská,364/33,608614597
BRNKULMI56,Galerie OFF/FORMAT,,nah,https://www.offformat.cz,Brno,Brno,49.19892556596452,16.592710637367368,Gorkého,84/41,737969098
BRNKULMI57,Galerie Pitevna,,nah,https://www.ped.muni.cz/kvv/cz/galerie/galerie-pitevna,Brno,Brno,49.19657936552215,16.60297847705183,Komenského náměstí,220/2,0
BRNKULMI58,Galerie Platinium,,nah,https://www.galerieplatinium.cz,Brno,Brno,49.20929478173624,16.589185109511952,Veveří,3163/111,603463748
BRNKULMI59,Galerie Ratolest,,nah,https://www.galerieratolest.cz,Brno,Brno,49.200250834496735,16.609983259402014,třída Kpt. Jaroše,2032/7,731500050
BRNKULMI61,Galerie Sýpka,,nah,https://www.sypka.cz,Brno,Brno,49.199022406377175,16.587986614114712,Údolní,151/70,542210973
BRNKULMI62,Galerie TIC,,nah,https://galerie-tic.cz,Brno,Brno,49.19331659995541,16.60845413171182,Radnická,366/4,542427108
BRNKULMI63,Galerie TIC - Galerie kabinet,,nah,https://galerie-tic.cz,Brno,Brno,49.19331659995541,16.60845413171182,Radnická,366/4,728368644
BRNKULMI64,Galerie TIC - Galerie KonText,,nah,https://galerie-tic.cz,Brno,Brno,49.19331659995541,16.60845413171182,Radnická,366/4,542427108
BRNKULMI65,Galerie TIC - Galerie Mladých,,nah,https://galerie-tic.cz,Brno,Brno,49.19331659995541,16.60845413171182,Radnická,366/4,774687274
BRNKULMI66,Galerie TIC - Galerie U Dobrého pastýře,,nah,https://galerie-tic.cz,Brno,Brno,49.19331659995541,16.60845413171182,Radnická,366/4,728368664
BRNKULMI67,Galerie T23,,nah,,Brno,Brno,49.20936442992191,16.617796150640427,Trávníky,1577/23,775633207
BRNKULMI68,Galerie Umakart,,nah,https://umakart.tumblr.com,Brno,Brno,49.203440782973765,16.60721983492637,Lidická,1875/40,0
BRNKULMI69,Galerie Valchařská,,nah,https://www.galerievalcharska.cz,Brno,Brno,49.21509025647218,16.64085922706342,Valchařská,24/36,734333438
BRNKULMI70,Galerie 209,,nah,https://galerie209.wordpress.com,Brno,Brno,49.19813108731373,16.592405522558057,Údolní,244/53,732938783
BRNKULMI71,Galeryje 9,,nah,,Brno,Brno,49.20102471920712,16.60729902720525,Lidická,695/9,737548968
BRNKULMI72,HaDivadlo,,ano,https://www.hadivadlo.cz,Brno,Brno,49.19459895938338,16.610201261631627,Poštovská,455/8,530330869
BRNKULMI73,Hrad a pevnost Špilberk,,částečně,https://www.spilberk.cz,Brno,Brno,49.19481834478867,16.59932498995259,Špilberk,210/1,542123611
BRNKULMI74,Hudební fakulta JAMU v Brně,,nah,https://hf.jamu.cz/umelecka-cinnost/koncerty.html,Brno,Brno,49.196771198243574,16.604124401145143,Komenského náměstí,609/6,542591604
BRNKULMI75,Hvězdárna a planetárium Brno,,ano,https://www.hvezdarna.cz,Brno,Brno,49.204132071463434,16.583859985266994,Kraví hora,522/2,541321287
BRNKULMI76,Impact Hub,,nah,https://www.hubbrno.cz,Brno,Brno,49.190244422020086,16.620617486408943,Cyrilská,508/7,777201518
BRNKULMI77,Industra,"Industra stage, Galerie Industra Art",nah,https://www.industra.space,Brno,Brno,49.20823593267125,16.63379898477658,Lazaretní,7/1,776706254
BRNKULMI78,Industra Stage,,nah,https://www.industra.space,Brno,Brno,49.20832331735778,16.633686458953584,Lazaretní,7/1,776706254
BRNKULMI79,Informační centrum TO JE Brno,,nah,www.ticbrno.cz,Brno,Brno,49.19460358258719,16.60575812506358,Panenská ,1,+420 513 039 035
BRNKULMI80,Janáčkovo divadlo,,ano,https://www.ndbrno.cz,Brno,Brno,49.19820182237146,16.61103344564303,Rooseveltova,31/7,542158111
BRNKULMI81,Jazz bar U kouřícího králíka,,nah,https://www.kouricikralik.cz,Brno,Brno,49.18879053048521,16.594982420537786,Křídlovická,32/1,739642488
BRNKULMI82,Jazzová kavárna Podobrazy,,nah,https://www.podobrazy.cz,Brno,Brno,49.19259590407817,16.608312600238097,Zelný trh,250/14,778001874
BRNKULMI83,Jurkovičova vila,,ano,http://www.moravska-galerie.cz/jurkovicova-vila,Brno,Brno,49.20653887622752,16.57603489163342,Jana Nečase,335/2,532169501
BRNKULMI84,Kabaret Špaček,,nah,https://www.kabaretspacek.cz,Brno,Brno,49.191530927430975,16.603850560132965,Kopečná,326/46,603585099
BRNKULMI85,Kabinet Múz,,nah,https://www.kabinetmuz.cz,Brno,Brno,49.19558959954927,16.61249136766064,Sukova,49/4,0
BRNKULMI86,Kumst,,nah,https://www.kumstbrno.cz/,Brno,Brno,49.19680344158255,16.600311149784567,Údolní,495/19,721933262
BRNKULMI87,Kapucínská hrobka v Brně,,nah,https://hrobka.kapucini.cz,Brno,Brno,49.19151255660952,16.609750880286775,Kapucínské nám.,5,511 140 053
BRNKULMI88,Kavárna Trojka,,nah,https://www.facebook.com/KavarnaTrojka/,Brno,Brno,49.193176047729466,16.606469556094797,Dominikánská,348/9,603916644
BRNKULMI89,"Kavárna u Žambocha - Unie neslyšících Brno, sociální podnik, s.r.o.",,nah,uzambocha.cz,Brno,Brno,49.22580034089997,16.593916800476276,Palackého třída,19/114,"+420 725 605 216
+420 541 245 321"
BRNKULMI90,Kino Art,,nah,https://www.kinoart.cz,Brno,Brno,49.20424535049732,16.60362982810549,Cihlářská,643/19,513039035
BRNKULMI91,Kinokavárna,,nah,https://www.kinokavarna.cz,Brno,Brno,49.21789748207846,16.62069696646004,Náměstí SNP,1771/33,545212665
BRNKULMI92,Kino Lucerna,,nah,https://www.kinolucerna.info,Brno,Brno,49.2104169291522,16.58535510423593,Minská,565/19,775187445
BRNKULMI93,KJM - Bohunice,,nah,https://www.kjm.cz/provoz/bohunice-lany-3,Brno,Brno,49.16582888058149,16.578599630525897,Lány,85/3,547211746
BRNKULMI94,KJM - Bosonohy,,nah,https://www.kjm.cz/provoz/bosonohy-ostopovicka-29,Brno,Brno,49.17139087016323,16.53020064986057,Ostopovická,342/29,778468220
BRNKULMI95,KJM - Bystrc,,nah,https://www.kjm.cz/provoz/bystrc-vondrakova-15,Brno,Brno,49.22147165034297,16.527961686309908,Vondrákova,826/15,778880032
BRNKULMI96,KJM - Černá Pole,,nah,https://www.kjm.cz/provoz/cerna-pole,Brno,Brno,49.21789752414513,16.620696985761843,Náměstí SNP,1771/33,548525615
BRNKULMI97,KJM - Černovice,,nah,https://www.kjm.cz/provoz/cernovice-charbulova-38,Brno,Brno,49.1873279840758,16.633421200025218,Charbulova,214/38,548538275
BRNKULMI98,KJM - Horní Heršpice,v současné chvíli v rekonstrukci.,nah,https://www.kjm.cz/provoz/horni-herspice-bednarova-16,Brno,Brno,49.16374850520464,16.61204950399932,Bednářova,261/16,778880031
BRNKULMI99,KJM - Husovice,,nah,https://www.kjm.cz/provoz/husovice-musilova,Brno,Brno,49.20971995812327,16.629744333307094,Musilova,1540/2,773777315
BRNKULMI100,KJM - Chrlice,,nah,https://www.kjm.cz/provoz/chrlice-chrlickenam2,Brno,Brno,49.13562660470006,16.65244943572509,Chrlické náměstí,2/2,545558142
BRNKULMI101,KJM - Ivanovice,není informace o kulturním programu,nah,https://www.kjm.cz/provoz/ivanovice-macova-3,Brno,Brno,49.26479814672586,16.56498236400955,Mácova,37/3,778750073
BRNKULMI102,KJM - Jehnice,není informace o kulturním programu,nah,https://www.kjm.cz/provoz/jehnice-nam-3-kvetna-5,Brno,Brno,49.27133961557421,16.59670525189713,náměstí 3. května,221/5,778880031
BRNKULMI103,KJM - Jundrov,,nah,https://www.kjm.cz/provoz/jundrov-veslarska-56,Brno,Brno,49.20748615553341,16.555124762031014,Veslařská,97/56,541220378
BRNKULMI104,KJM - Kníničky,není informace o kulturním programu,nah,https://www.kjm.cz/provoz/kninicky-ondrova-25,Brno,Brno,49.23592326462241,16.527470968602557,Ondrova,17/25,770147535
BRNKULMI105,KJM - Kohoutovice,,nah,https://www.kjm.cz/provoz/kohoutovice-libusina-tr-27,Brno,Brno,49.1880640822157,16.535446110159874,Libušina třída,825/27,547382893
BRNKULMI106,KJM - Komárov,,nah,https://www.kjm.cz/provoz/komarov-cernovicka-2b,Brno,Brno,49.17624710949329,16.624308221841645,Černovická,33/2,545234480
BRNKULMI107,KJM - Komín,,nah,https://www.kjm.cz/provoz/komin-vavrinecka-13,Brno,Brno,49.221980457790316,16.552092474248678,Vavřinecká,732/13,541222930
BRNKULMI108,KJM - Královo Pole,,nah,https://www.kjm.cz/provoz/kralovo-pole-palackeho-164,Brno,Brno,49.23227708888799,16.590006805989926,Palackého třída,2658/164,549259234
BRNKULMI109,KJM - Lesná,,nah,https://www.kjm.cz/provoz/lesna-haskova-4,Brno,Brno,49.23275481145706,16.623946369568124,Haškova,141/4,548526935
BRNKULMI110,KJM - Líšeň,,nah,https://www.kjm.cz/provoz/lisen-jirova-2,Brno,Brno,49.20790809977687,16.68603566103818,Jírova,2609/2,544210135
BRNKULMI111,KJM - Maloměřice,,nah,https://www.kjm.cz/provoz/malomerice-selska-16,Brno,Brno,49.21555127582764,16.644180866864513,Selská,121/16,545230056
BRNKULMI112,KJM - Medlánky,,nah,https://www.kjm.cz/provoz/medlanky,Brno,Brno,49.24218822139903,16.57398412140869,Kytnerova,563/1,778466979
BRNKULMI113,KJM - Nový Lískovec,,nah,https://www.kjm.cz/provoz/novy-liskovec-obla-75a,Brno,Brno,49.17621202854958,16.55314499051956,Oblá,518/75,778428657
BRNKULMI114,KJM - Ořešín,není informace o kulturním programu,nah,https://www.kjm.cz/provoz/oresin-ronovska-10,Brno,Brno,49.27693208546442,16.60655418697728,U Zvoničky,12/4,739624107
BRNKULMI115,KJM - Přízřenice,není informace o kulturním programu,nah,https://www.kjm.cz/provoz/prizrenice-breclavska-12,Brno,Brno,49.14466243018853,16.620597326633213,Břeclavská,291/12,778880031
BRNKULMI116,KJM - Řečkovice,,nah,https://www.kjm.cz/provoz/reckovice-kolarikova-3,Brno,Brno,49.24738072591535,16.582068457171125,Kolaříkova,1499/3,549271413
BRNKULMI117,KJM - Slatina,,nah,https://www.kjm.cz/provoz/slatina-jihomoravske-nam-1,Brno,Brno,49.178699649244884,16.68474632900211,Jihomoravské náměstí,1098/1,545217394
BRNKULMI118,KJM - Soběšice,není informace o kulturním programu,nah,https://www.kjm.cz/provoz/sobesice-zeiberlichova-48,Brno,Brno,49.25447437727826,16.622992758245903,Zeiberlichova,63/48,773179470
BRNKULMI119,KJM - Staré Brno,,nah,https://www.kjm.cz/provoz/stare-brno-krizova-24,Brno,Brno,49.18736913798853,16.59416528334001,Křížová,88/24,704421303
BRNKULMI120,KJM - Starý Lískovec,,nah,https://www.kjm.cz/provoz/stary-liskovec-kurska-1,Brno,Brno,49.16844420245208,16.555670363114785,Kurská,625/1,547355630
BRNKULMI121,KJM - Tuřany,,nah,https://www.kjm.cz/provoz/turany-turanske-nam-1,Brno,Brno,49.146492815675835,16.667497692394587,Tuřanské náměstí,84/1,545229962
BRNKULMI122,Labyrint pod Zelným trhem,,nah,https://podzemibrno.cz/mista-v-podzemi/labyrint-pod-zelnym-trhem/,Brno,Brno,49.19301189918928,16.60947956653066,Zelný trh,320/21,+420 542 212 892
BRNKULMI123,KJM - Ústřední knihovna,,ano,https://www.kjm.cz,Brno,Brno,49.195202127987635,16.60959757181483,Kobližná,70/4,542532111
BRNKULMI124,KJM - Vinohrady,,nah,https://www.kjm.cz/provoz/vinohrady-velkopavlovicka-25,Brno,Brno,49.20518866150882,16.660819141201152,Velkopavlovická,4310/25,544217645
BRNKULMI125,KJM - Žabovřesky,,nah,https://www.kjm.cz/provoz/zabovresky-mozolky-52,Brno,Brno,49.216418561794036,16.576017149239025,Mozolky,2562/52,549259853
BRNKULMI126,KJM - Žebětín,,nah,https://www.kjm.cz/provoz/zebetin-krivankovo-nam-35,Brno,Brno,49.20773005636788,16.486962493581093,Křivánkovo náměstí,43/35,778750073
BRNKULMI127,KJM - Židenice,,nah,https://www.kjm.cz/provoz/zidenice-stara-osada-15,Brno,Brno,49.202355570568876,16.64035796441854,Stará osada,3984/15,545240403
BRNKULMI128,Klub Alterna,,nah,https://www.alterna.cz,Brno,Brno,49.210397193035256,16.59475282159135,Kounicova,506/48,541212091
BRNKULMI129,Klub Leitnerova,,nah,https://www.leitnerka.cz,Brno,Brno,49.18832666024448,16.602449079524067,Leitnerova,434/2,725570065
BRNKULMI130,Komunitní centrum Skála,,nah,https://novy-liskovec.cz/komunitni-centrum-skala/ds-1389,Brno,Brno,49.177351844551055,16.551663575579795,Oblá,505/54a,778 483 300
BRNKULMI131,KoPlac,,nah,https://koplac.cz/,Brno,Brno,49.200542231796526,16.61399029005552,Příkop,27/2,605822228
BRNKULMI132,Kryt 10-z,naproti č.p. 12,nah,https://www.10-z.cz,Brno,Brno,49.193997767494274,16.604406930795157,Husova,0/0,542210622
BRNKULMI133,Křížová chodba Nové radnice v Brně,,nah,,Brno,Brno,49.193888138373914,16.606097837113996,Dominikánské náměstí,196/1,0
BRNKULMI134,Kulturárium,,nah,https://www.facebook.com/nnokulturarium/,Brno,Brno,49.20100705858502,16.603704677096072,Janáčkovo náměstí,654/2,777668139
BRNKULMI135,Kulturní centrum Babylon,,nah,https://www.kcbabylon.cz,Brno,Brno,49.18467268468293,16.579812163793363,Kounicova,685/20,774443781
BRNKULMI136,Kulturní centrum Líšeň - Dělňák,,nah,https://www.kclisen.cz,Brno,Brno,49.20915729602033,16.693466834818942,Klajdovská,1050/28,734313652
BRNKULMI137,Kulturní centrum Líšeň - Kotlanka,,nah,https://www.kclisen.cz,Brno,Brno,49.21044045158113,16.68035355491706,Kotlanova,2163/7,734313653
BRNKULMI138,Kulturní dům Rubín,,nah,https://www.kdrubin.cz,Brno,Brno,49.218119459457824,16.577098184754753,Makovského náměstí,3166/3,541213632
BRNKULMI139,Kulturní fara - Kafara,,nah,https://www.kafara.cz,Brno,Brno,49.23002761668822,16.64975063686888,Fryčajova,78/16,+420 732 643 942
BRNKULMI140,Kulturní středisko Omega,,nah,https://www.ksomega.cz,Brno,Brno,49.20971995494987,16.6297443780058,Musilova,1540/2,545211891
BRNKULMI141,Letní kino Brno-střed,pouze letní sezóna,nah,https://www.kinobude.cz,Brno,Brno,49.193078455475806,16.605974472405894,Dominikánská,264/2,545212665
BRNKULMI142,Letní kino - Dvůr Městského divadla Brno,pouze letní sezóna,nah,https://www.letnikinobrno.cz,Brno,Brno,49.20150983325212,16.608244653936822,Lidická,1863/16,725568111
BRNKULMI143,Letní kino Hříbek - Beach bar Hříbek,,nah,https://www.beachbarhribek.cz/,Brno,Brno,49.24273724057284,16.512114776288975,Kníničky,898,+420 739 793 339
BRNKULMI144,Letní kino Na Riviéře,pouze letní sezóna,nah,,Brno,Brno,49.18815263636938,16.569300046900995,Bauerova,322/7,542427111
BRNKULMI145,Letní kino Špilberk,"Letní terasa, pouze letní sezóna",nah,https://www.letnikinospilberk.cz,Brno,Brno,49.19390865230947,16.598846435183866,Špilberk,1,732565202
BRNKULMI146,Letohrádek Mitrovských,,nah,https://www.letohradekbrno.cz,Brno,Brno,49.188406196597185,16.58901302266866,Veletržní,920/19,605972588
BRNKULMI147,Lužánky - středisko volného času,,nah,https://www.luzanky.cz,Brno,Brno,49.206492344474995,16.6067213246049,Lidická,1880/50,549524111
BRNKULMI148,Mahenovo divadlo,,nah,https://www.ndbrno.cz,Brno,Brno,49.19587338883317,16.613681195286453,Malinovského náměstí,571/1,542158111
BRNKULMI149,Mahenův památník,,nah,https://www.kjm.cz/mahenuv-pamatnik-obecne,Brno,Brno,49.1962623997208,16.586833744738787,Mahenova,357/8,543248479
BRNKULMI150,"Malá galerie, výzkumný ústav veterinárního lékařství",,nah,https://www.vri.cz/cz/o_nas/mala_galerie,Brno,Brno,49.23726365540462,16.579748888908433,Hudcova,296/70,533320325
BRNKULMI151,Melodka,,nah,https://www.melodka.cz,Brno,Brno,49.229741344034295,16.591858228272283,Palackého tř. ,2849/148,733669731
BRNKULMI152,Mendelianum,,nah,https://www.mendelianum.cz,Brno,Brno,49.19158684187753,16.608892214930375,Muzejní,298/1,515910411
BRNKULMI153,Mendelovo muzeum MU,,ano,https://www.mendelmuseum.muni.cz,Brno,Brno,49.19102036688987,16.59391362198646,Mendlovo náměstí,907/1,549496669
BRNKULMI154,Měnínská brána,"6.10. V rekonstrukci na dobu neurčitou, další využití není známo",nah,https://www.meninska-brana.cz,Brno,Brno,49.19423195763287,16.6126038503492,Měnínská,0/7,542214946
BRNKULMI155,Městská hala Vodova,,nah,https://vodova.sportujemevbrne.cz,Brno,Brno,49.226943442106425,16.583935592697525,Vodova,336/108,732152098
BRNKULMI156,Městské divadlo Brno,,ano,https://www.mdb.cz,Brno,Brno,49.20150983325212,16.608244653936822,Lidická,1863/16,533316347
BRNKULMI157,Městské divadlo Brno - Biskupský dvůr,,nah,https://www.mdb.cz,Brno,Brno,49.19158685115641,16.608892243760867,Muzejní,298/1,533316347
BRNKULMI158,Metro Music Bar,,nah,https://www.metromusic.cz,Brno,Brno,49.19470324713417,16.610076634140373,Poštovská,450/6,739616594
BRNKULMI159,Místodržitelský palác,,částečně,https://www.moravska-galerie.cz,Brno,Brno,49.19773999407498,16.608256566645125,Moravské náměstí,680/1,532169333
BRNKULMI160,Místogalerie na Skleněné louce,,nah,https://www.mistogalerie.cz,Brno,Brno,49.20048672975094,16.603057457606027,Kounicova,276/23,605472981
BRNKULMI161,Mitrovski,,nah,https://www.mitrovski.cz/coworking/,Brno,Brno,49.18810846589434,16.588824109668536,Veletržní,716/13,607563679
BRNKULMI162,Monomach,Ukončili činnost,nah,https://www.artmap.cz/monomach,Brno,Brno,49.215656914665644,16.575050252155943,Luční,1369/54,721053935
BRNKULMI163,Moravská zemská knihovna v Brně,,ano,https://www.mzk.cz,Brno,Brno,49.20862018250782,16.59401085412066,Kounicova,996/65,541646201
BRNKULMI164,Mosilana hub,,nah,https://www.mosilanahub.cz,Brno,Brno,49.192222552968246,16.61867827521157,Křenová,89/19,777818678
BRNKULMI165,Music Lab,,nah,https://www.musiclab.cz,Brno,Brno,49.19682020654338,16.604484891838386,Opletalova,609/1,777545225
BRNKULMI166,Muzeum českého a slovenského exilu 20. století,,nah,https://www.muzeumexil.cz,Brno,Brno,49.209619477239094,16.603424449582768,Štefánikova,93/22,603552351
